"","res_name"
"6877","CA"
"6878","MG"
"6879","CL"
"6880","MG"
"6881","CL"
"6882","CL"
"6883","CA"
"6884","CA"
"6885","MG"
"6886","MG"
"6887","ZN"
"6888","CL"
"6889","CL"
"6890","MG"
"6891","MG"
"6892","CA"
"6893","nan"
"6894","nan"
"6895","CL"
"6896","CL"
"6897","K"
"6898","nan"
"6899","CL"
"6900","ZN"
"6901","CA"
"6902","MG"
"6903","ZN"
"6904","ZN"
"6905","MG"
"6906","CL"
"6907","ZN"
"6908","CA"
"6909","MG"
"6910","ZN"
"6911","CL"
"6912","CL"
"6913","CL"
"6914","CL"
"6915","CL"
"6916","MG"
"6917","ZN"
"6918","CL"
"6919","CL"
"6920","ZN"
"6921","MN"
"6922","MG"
"6923","CL"
"6924","CL"
"6925","CL"
"6926","CL"
"6927","CL"
"6928","nan"
"6929","MG"
"6930","MG"
"6931","MG"
"6932","MG"
"6933","CL"
"6934","CA"
"6935","nan"
"6936","MN"
"6937","CL"
"6938","ZN"
"6939","CA"
"6940","ZN"
"6941","CL"
"6942","CL"
"6943","CL"
"6944","CL"
"6945","CL"
"6946","CL"
"6947","MN"
"6948","MN"
"6949","MG"
"6950","CA"
"6951","CL"
"6952","BEN"
"6953","CL"
"6954","MG"
"6955","ZN"
"6956","MG"
"6957","CL"
"6958","ZN"
"6959","CA"
"6960","CL"
"6961","CA"
"6962","CL"
"6963","CA"
"6964","CL"
"6965","CL"
"6966","CL"
"6967","nan"
"6968","ZN"
"6969","MG"
"6970","CA"
"6971","ZN"
"6972","MG"
"6973","CL"
"6974","CL"
"6975","ZN"
"6976","CL"
"6977","MG"
"6978","CA"
"6979","K"
"6980","CL"
"6981","CA"
"6982","nan"
"6983","nan"
"6984","nan"
"6985","CL"
"6986","CL"
"6987","CL"
"6988","MG"
"6989","CA"
"6990","CL"
"6991","MN"
"6992","CA"
"6993","CL"
"6994","MG"
"6995","CL"
"6996","CD"
"6997","CL"
"6998","SF4"
"6999","CL"
"7000","MG"
"7001","CL"
"7002","CL"
"7003","MG"
"7004","CL"
"7005","MG"
"7006","nan"
"7007","CL"
"7008","ZN"
"7009","ZN"
"7010","MN"
"7011","CL"
"7012","CL"
"7013","CL"
"7014","CA"
"7015","ZN"
"7016","ZN"
"7017","CA"
"7018","CA"
"7019","CL"
"7020","CL"
"7021","MG"
"7022","MG"
"7023","CL"
"7024","IOD"
"7025","nan"
"7026","CL"
"7027","CL"
"7028","CL"
"7029","ZN"
"7030","ZN"
"7031","CL"
"7032","CL"
"7033","CL"
"7034","MG"
"7035","CL"
"7036","MG"
"7037","CA"
"7038","CL"
"7039","CL"
"7040","CL"
"7041","CA"
"7042","CL"
"7043","CA"
"7044","CL"
"7045","CA"
"7046","CL"
"7047","CL"
"7048","MG"
"7049","CA"
"7050","CL"
"7051","CL"
"7052","MG"
"7053","CL"
"7054","K"
"7055","CA"
"7056","CL"
"7057","CA"
"7058","CA"
"7059","CL"
"7060","CL"
"7061","CL"
"7062","CL"
"7063","CL"
"7064","MG"
"7065","MG"
"7066","CL"
"7067","CA"
"7068","CA"
"7069","CL"
"7070","CL"
"7071","MG"
"7072","ZN"
"7073","nan"
"7074","CL"
"7075","CL"
"7076","ZN"
"7077","SF4"
"7078","ZN"
"7079","ZN"
"7080","CL"
"7081","CL"
"7082","MG"
"7083","CA"
"7084","ZN"
"7085","nan"
"7086","CA"
"7087","ZN"
"7088","CL"
"7089","MG"
"7090","MG"
"7091","MG"
"7092","CL"
"7093","CL"
"7094","CL"
"7095","CL"
"7096","CL"
"7097","CA"
"7098","CL"
"7099","CA"
"7100","CA"
"7101","CA"
"7102","MG"
"7103","CA"
"7104","CL"
"7105","CL"
"7106","CD"
"7107","CL"
"7108","CA"
"7109","CA"
"7110","MG"
"7111","MG"
"7112","CL"
"7113","CL"
"7114","CA"
"7115","CL"
"7116","CL"
"7117","CL"
"7118","CA"
"7119","nan"
"7120","CA"
"7121","MN"
"7122","ZN"
"7123","CL"
"7124","CD"
"7125","CD"
"7126","MG"
"7127","CL"
"7128","MG"
"7129","CL"
"7130","CA"
"7131","MN"
"7132","CA"
"7133","ZN"
"7134","CL"
"7135","CA"
"7136","CA"
"7137","CA"
"7138","CL"
"7139","CL"
"7140","CL"
"7141","CL"
"7142","CL"
"7143","MN"
"7144","CA"
"7145","CA"
"7146","CL"
"7147","MG"
"7148","MG"
"7149","CL"
"7150","CA"
"7151","CA"
"7152","ZN"
"7153","ZN"
"7154","MG"
"7155","CA"
"7156","CL"
"7157","CA"
"7158","CA"
"7159","CA"
"7160","CA"
"7161","nan"
"7162","nan"
"7163","CL"
"7164","CL"
"7165","CA"
"7166","MG"
"7167","CL"
"7168","CA"
"7169","CL"
"7170","CL"
"7171","MG"
"7172","ZN"
"7173","CL"
"7174","MG"
"7175","CA"
"7176","nan"
"7177","CA"
"7178","CL"
"7179","MG"
"7180","CA"
"7181","MG"
"7182","CA"
"7183","nan"
"7184","MG"
"7185","CL"
"7186","MG"
"7187","MG"
"7188","CL"
"7189","MG"
"7190","ZN"
"7191","MG"
"7192","MG"
"7193","nan"
"7194","CL"
"7195","CL"
"7196","CL"
"7197","CL"
"7198","CA"
"7199","CL"
"7200","CA"
"7201","MG"
"7202","CL"
"7203","CL"
"7204","CL"
"7205","ZN"
"7206","CL"
"7207","SF4"
"7208","SF4"
"7209","CL"
"7210","CD"
"7211","ZN"
"7212","CL"
"7213","CL"
"7214","MG"
"7215","CL"
"7216","CL"
"7217","CA"
"7218","CL"
"7219","MG"
"7220","MG"
"7221","MG"
"7222","ZN"
"7223","ZN"
"7224","MG"
"7225","ZN"
"7226","MG"
"7227","SF4"
"7228","nan"
"7229","CA"
"7230","MN"
"7231","MG"
"7232","CA"
"7233","CL"
"7234","CL"
"7235","nan"
"7236","CL"
"7237","CL"
"7238","CL"
"7239","CA"
"7240","CL"
"7241","CA"
"7242","MG"
"7243","nan"
"7244","K"
"7245","CA"
"7246","CL"
"7247","CA"
"7248","ZN"
"7249","CL"
"7250","CA"
"7251","MG"
"7252","MG"
"7253","MN"
"7254","CA"
"7255","ZN"
"7256","CA"
"7257","CL"
"7258","MG"
"7259","ZN"
"7260","CL"
"7261","CL"
"7262","CA"
"7263","CA"
"7264","CA"
"7265","CL"
"7266","ZN"
"7267","MG"
"7268","MG"
"7269","MG"
"7270","nan"
"7271","ZN"
"7272","ZN"
"7273","SF4"
"7274","SF4"
"7275","ZN"
"7276","MG"
"7277","MG"
"7278","CL"
"7279","nan"
"7280","nan"
"7281","CA"
"7282","IMD"
"7283","ZN"
"7284","CL"
"7285","nan"
"7286","CL"
"7287","nan"
"7288","nan"
"7289","CL"
"7290","CA"
"7291","CA"
"7292","MG"
"7293","MG"
"7294","ZN"
"7295","ZN"
"7296","MG"
"7297","CL"
"7298","MG"
"7299","MG"
"7300","MG"
"7301","MG"
"7302","CA"
"7303","MG"
"7304","MG"
"7305","CL"
"7306","CA"
"7307","CL"
"7308","CL"
"7309","CL"
"7310","MG"
"7311","CL"
"7312","CL"
"7313","CA"
"7314","CL"
"7315","CL"
"7316","MG"
"7317","CL"
"7318","MG"
"7319","MG"
"7320","MG"
"7321","CL"
"7322","CA"
"7323","ZN"
"7324","CA"
"7325","CL"
"7326","CA"
"7327","CL"
"7328","CA"
"7329","CL"
"7330","ZN"
"7331","CL"
"7332","CL"
"7333","CL"
"7334","ZN"
"7335","SF4"
"7336","CL"
"7337","CA"
"7338","MG"
"7339","MG"
"7340","CA"
"7341","ZN"
"7342","ZN"
"7343","CL"
"7344","ZN"
"7345","CL"
"7346","CL"
"7347","nan"
"7348","MG"
"7349","CL"
"7350","MG"
"7351","CL"
"7352","CL"
"7353","ZN"
"7354","CL"
"7355","ZN"
"7356","nan"
"7357","MG"
"7358","CL"
"7359","MG"
"7360","ZN"
"7361","nan"
"7362","CA"
"7363","ZN"
"7364","CL"
"7365","CL"
"7366","ZN"
"7367","CA"
"7368","CA"
"7369","MN"
"7370","CL"
"7371","CL"
"7372","CL"
"7373","CL"
"7374","CA"
"7375","MG"
"7376","CL"
"7377","CL"
"7378","MN"
"7379","MG"
"7380","CA"
"7381","CA"
"7382","ZN"
"7383","ZN"
"7384","CL"
"7385","CL"
"7386","CL"
"7387","CL"
"7388","CL"
"7389","CA"
"7390","MG"
"7391","CA"
"7392","CL"
"7393","MG"
"7394","CA"
"7395","CA"
"7396","CL"
"7397","CA"
"7398","CL"
"7399","ZN"
"7400","MN"
"7401","MG"
"7402","MG"
"7403","MG"
"7404","MG"
"7405","CL"
"7406","CL"
"7407","CA"
"7408","CL"
"7409","CA"
"7410","ZN"
"7411","nan"
"7412","CL"
"7413","MG"
"7414","CL"
"7415","CL"
"7416","CL"
"7417","MG"
"7418","CL"
"7419","CA"
"7420","CA"
"7421","nan"
"7422","MN"
"7423","CA"
"7424","CL"
"7425","MG"
"7426","CL"
"7427","CL"
"7428","MG"
"7429","CL"
"7430","MG"
"7431","CA"
"7432","CA"
"7433","MG"
"7434","CA"
"7435","CL"
"7436","IMD"
"7437","MG"
"7438","MG"
"7439","nan"
"7440","MG"
"7441","MG"
"7442","MG"
"7443","MG"
"7444","ZN"
"7445","MG"
"7446","CL"
"7447","CA"
"7448","MG"
"7449","CL"
"7450","nan"
"7451","ZN"
"7452","CA"
"7453","CA"
"7454","CL"
"7455","ZN"
"7456","nan"
"7457","MG"
"7458","CA"
"7459","MG"
"7460","CA"
"7461","CA"
"7462","MG"
"7463","CA"
"7464","ZN"
"7465","CL"
"7466","CA"
"7467","CL"
"7468","CL"
"7469","MN"
"7470","CA"
"7471","CL"
"7472","nan"
"7473","ZN"
"7474","MG"
"7475","CL"
"7476","CL"
"7477","MG"
"7478","ZN"
"7479","CL"
"7480","CL"
"7481","CA"
"7482","MG"
"7483","MG"
"7484","nan"
"7485","ZN"
"7486","MG"
"7487","nan"
"7488","MN"
"7489","MG"
"7490","CL"
"7491","CL"
"7492","CL"
"7493","MN"
"7494","CL"
"7495","MG"
"7496","MG"
"7497","ZN"
"7498","CA"
"7499","CL"
"7500","CL"
"7501","CL"
"7502","ZN"
"7503","CA"
"7504","MG"
"7505","ZN"
"7506","CL"
"7507","nan"
"7508","CL"
"7509","MG"
"7510","CA"
"7511","nan"
"7512","CL"
"7513","ZN"
"7514","MG"
"7515","CA"
"7516","nan"
"7517","nan"
"7518","nan"
"7519","CL"
"7520","CA"
"7521","nan"
"7522","ZN"
"7523","CL"
"7524","CL"
"7525","CA"
"7526","CA"
"7527","MG"
"7528","CL"
"7529","CL"
"7530","CA"
"7531","ZN"
"7532","MG"
"7533","CL"
"7534","ZN"
"7535","ZN"
"7536","CL"
"7537","CL"
"7538","MG"
"7539","ZN"
"7540","CL"
"7541","CA"
"7542","nan"
"7543","MG"
"7544","CL"
"7545","nan"
"7546","CL"
"7547","CL"
"7548","ZN"
"7549","CL"
"7550","nan"
"7551","MG"
"7552","CL"
"7553","MG"
"7554","CL"
"7555","MG"
"7556","ZN"
"7557","MG"
"7558","MN"
"7559","CA"
"7560","CL"
"7561","CL"
"7562","CL"
"7563","ZN"
"7564","CL"
"7565","ZN"
"7566","ZN"
"7567","CL"
"7568","CA"
"7569","CL"
"7570","ZN"
"7571","CL"
"7572","MG"
"7573","ZN"
"7574","CL"
"7575","nan"
"7576","MG"
"7577","CA"
"7578","nan"
"7579","MG"
"7580","CL"
"7581","MG"
"7582","MG"
"7583","MN"
"7584","MN"
"7585","CA"
"7586","ZN"
"7587","MG"
"7588","ZN"
"7589","CA"
"7590","nan"
"7591","MG"
"7592","nan"
"7593","nan"
"7594","nan"
"7595","nan"
"7596","MG"
"7597","CA"
"7598","CA"
"7599","CL"
"7600","CA"
"7601","CA"
"7602","ZN"
"7603","ZN"
"7604","CL"
"7605","MG"
"7606","MG"
"7607","ZN"
"7608","CL"
"7609","CL"
"7610","CA"
"7611","CA"
"7612","CL"
"7613","ZN"
"7614","CA"
"7615","MG"
"7616","BR"
"7617","MG"
"7618","CA"
"7619","CA"
"7620","CL"
"7621","CA"
"7622","ZN"
"7623","MG"
"7624","SF4"
"7625","ZN"
"7626","EDO"
"7627","MG"
"7628","ZN"
"7629","CA"
"7630","CL"
"7631","CL"
"7632","ZN"
"7633","CL"
"7634","CA"
"7635","MG"
"7636","MG"
"7637","CL"
"7638","CL"
"7639","CA"
"7640","CL"
"7641","CA"
"7642","ZN"
"7643","CL"
"7644","CL"
"7645","MG"
"7646","CL"
"7647","IMD"
"7648","CL"
"7649","CA"
"7650","ZN"
"7651","ZN"
"7652","CA"
"7653","CL"
"7654","CL"
"7655","CA"
"7656","CA"
"7657","MN"
"7658","ZN"
"7659","CA"
"7660","CL"
"7661","ZN"
"7662","CL"
"7663","CL"
"7664","CU"
"7665","MG"
"7666","CA"
"7667","MG"
"7668","CL"
"7669","MG"
"7670","MG"
"7671","K"
"7672","CL"
"7673","CU"
"7674","MG"
"7675","CA"
"7676","CA"
"7677","CL"
"7678","CL"
"7679","CA"
"7680","CA"
"7681","CA"
"7682","ZN"
"7683","CL"
"7684","ZN"
"7685","MG"
"7686","CL"
"7687","MG"
"7688","CL"
"7689","MN"
"7690","ZN"
"7691","CL"
"7692","MG"
"7693","CL"
"7694","CA"
"7695","CL"
"7696","CL"
"7697","MG"
"7698","CL"
"7699","nan"
"7700","nan"
"7701","CL"
"7702","CA"
"7703","nan"
"7704","ZN"
"7705","MG"
"7706","MG"
"7707","MG"
"7708","CL"
"7709","CL"
"7710","CL"
"7711","CL"
"7712","CA"
"7713","CA"
"7714","ZN"
"7715","CL"
"7716","ZN"
"7717","CO"
"7718","CA"
"7719","CA"
"7720","CL"
"7721","CL"
"7722","nan"
"7723","CL"
"7724","CA"
"7725","CL"
"7726","CA"
"7727","CL"
"7728","CL"
"7729","CL"
"7730","CL"
"7731","CL"
"7732","CL"
"7733","MG"
"7734","nan"
"7735","ZN"
"7736","CL"
"7737","MG"
"7738","CA"
"7739","MG"
"7740","CL"
"7741","CA"
"7742","MG"
"7743","CL"
"7744","CL"
"7745","CL"
"7746","CA"
"7747","CA"
"7748","CL"
"7749","CA"
"7750","ZN"
"7751","CL"
"7752","MG"
"7753","CA"
"7754","IMD"
"7755","CA"
"7756","ZN"
"7757","MG"
"7758","MG"
"7759","MG"
"7760","MG"
"7761","CA"
"7762","nan"
"7763","ZN"
"7764","MG"
"7765","CL"
"7766","MG"
"7767","CL"
"7768","MG"
"7769","ZN"
"7770","CL"
"7771","MG"
"7772","MG"
"7773","ZN"
"7774","MG"
"7775","CL"
"7776","CL"
"7777","ZN"
"7778","CA"
"7779","CA"
"7780","nan"
"7781","CL"
"7782","ZN"
"7783","ZN"
"7784","ZN"
"7785","MG"
"7786","CL"
"7787","MG"
"7788","CL"
"7789","CA"
"7790","CL"
"7791","CL"
"7792","ZN"
"7793","ZN"
"7794","IMD"
"7795","CL"
"7796","CA"
"7797","MN"
"7798","CL"
"7799","CL"
"7800","CA"
"7801","CA"
"7802","CA"
"7803","CA"
"7804","CL"
"7805","MG"
"7806","MG"
"7807","CL"
"7808","MN"
"7809","CL"
"7810","MG"
"7811","MG"
"7812","CL"
"7813","CL"
"7814","CA"
"7815","CA"
"7816","CL"
"7817","CL"
"7818","CL"
"7819","CA"
"7820","CL"
"7821","CA"
"7822","CL"
"7823","nan"
"7824","CA"
"7825","CL"
"7826","nan"
"7827","CL"
"7828","CL"
"7829","CL"
"7830","CA"
"7831","ZN"
"7832","ZN"
"7833","CA"
"7834","CL"
"7835","ZN"
"7836","CL"
"7837","nan"
"7838","CL"
"7839","CL"
"7840","MG"
"7841","nan"
"7842","CA"
"7843","MG"
"7844","MG"
"7845","MG"
"7846","MG"
"7847","nan"
"7848","nan"
"7849","CL"
"7850","CL"
"7851","K"
"7852","CL"
"7853","CL"
"7854","CL"
"7855","CA"
"7856","CA"
"7857","CL"
"7858","CL"
"7859","CL"
"7860","MG"
"7861","ZN"
"7862","CL"
"7863","ZN"
"7864","nan"
"7865","CL"
"7866","ZN"
"7867","ZN"
"7868","CA"
"7869","IMD"
"7870","nan"
"7871","CL"
"7872","CL"
"7873","nan"
"7874","nan"
"7875","nan"
"7876","nan"
"7877","CA"
"7878","CL"
"7879","ZN"
"7880","ZN"
"7881","CL"
"7882","MN"
"7883","CA"
"7884","CL"
"7885","ZN"
"7886","MN"
"7887","MG"
"7888","MG"
"7889","CL"
"7890","CA"
"7891","SF4"
"7892","CL"
"7893","CL"
"7894","MG"
"7895","MG"
"7896","IOD"
"7897","CA"
"7898","CA"
"7899","CA"
"7900","ZN"
"7901","ZN"
"7902","CA"
"7903","ZN"
"7904","CA"
"7905","MN"
"7906","nan"
"7907","CL"
"7908","MG"
"7909","CA"
"7910","MG"
"7911","MG"
"7912","MN"
"7913","MG"
"7914","CL"
"7915","CL"
"7916","CL"
"7917","CL"
"7918","ZN"
"7919","ZN"
"7920","MG"
"7921","CL"
"7922","CL"
"7923","CL"
"7924","CA"
"7925","ZN"
"7926","CL"
"7927","CL"
"7928","ZN"
"7929","MG"
"7930","MG"
"7931","CA"
"7932","MG"
"7933","ZN"
"7934","MN"
"7935","CA"
"7936","CL"
"7937","CL"
"7938","MN"
"7939","MG"
"7940","CA"
"7941","MG"
"7942","CL"
"7943","CL"
"7944","CL"
"7945","ZN"
"7946","CA"
"7947","CA"
"7948","CA"
"7949","MG"
"7950","CA"
"7951","CL"
"7952","CA"
"7953","MN"
"7954","CL"
"7955","CL"
"7956","CL"
"7957","nan"
"7958","CL"
"7959","MG"
"7960","nan"
"7961","CL"
"7962","CL"
"7963","CL"
"7964","CL"
"7965","CL"
"7966","CA"
"7967","CA"
"7968","CA"
"7969","CL"
"7970","ZN"
"7971","CL"
"7972","CL"
"7973","CA"
"7974","CA"
"7975","CL"
"7976","MG"
"7977","MG"
"7978","CL"
"7979","CL"
"7980","CA"
"7981","CL"
"7982","CL"
"7983","CA"
"7984","CL"
"7985","CA"
"7986","CL"
"7987","nan"
"7988","CL"
"7989","CL"
"7990","MG"
"7991","CL"
"7992","ZN"
"7993","MG"
"7994","ZN"
"7995","ZN"
"7996","CA"
"7997","CA"
"7998","MG"
"7999","CL"
"8000","CL"
"8001","ZN"
"8002","CL"
"8003","MG"
"8004","CL"
"8005","MG"
"8006","CL"
"8007","ZN"
"8008","CL"
"8009","ZN"
"8010","CA"
"8011","MN"
"8012","CA"
"8013","CL"
"8014","CA"
"8015","CA"
"8016","CA"
"8017","ZN"
"8018","MG"
"8019","CL"
"8020","MG"
"8021","CL"
"8022","CA"
"8023","CL"
"8024","CL"
"8025","CL"
"8026","CL"
"8027","CL"
"8028","ZN"
"8029","MN"
"8030","CL"
"8031","CL"
"8032","MG"
"8033","CL"
"8034","MG"
"8035","CL"
"8036","CA"
"8037","CL"
"8038","CL"
"8039","CL"
"8040","CA"
"8041","CA"
"8042","CL"
"8043","CL"
"8044","CL"
"8045","CL"
"8046","CA"
"8047","CA"
"8048","MG"
"8049","CL"
"8050","CL"
"8051","CL"
"8052","ZN"
"8053","MG"
"8054","MG"
"8055","ZN"
"8056","CA"
"8057","ZN"
"8058","CL"
"8059","SF4"
"8060","ZN"
"8061","CL"
"8062","CL"
"8063","ZN"
"8064","CL"
"8065","CA"
"8066","nan"
"8067","CA"
"8068","CA"
"8069","ZN"
"8070","ZN"
"8071","MG"
"8072","CL"
"8073","CL"
"8074","CA"
"8075","MG"
"8076","CA"
"8077","CL"
"8078","CL"
"8079","ZN"
"8080","ZN"
"8081","CL"
"8082","CL"
"8083","MG"
"8084","CL"
"8085","CL"
"8086","ZN"
"8087","CL"
"8088","CL"
"8089","CL"
"8090","CA"
"8091","CA"
"8092","CA"
"8093","CL"
"8094","ZN"
"8095","CA"
"8096","CL"
"8097","CL"
"8098","CL"
"8099","CA"
"8100","nan"
"8101","MG"
"8102","CA"
"8103","ZN"
"8104","MG"
"8105","CL"
"8106","ZN"
"8107","ZN"
"8108","ZN"
"8109","ZN"
"8110","CL"
"8111","CL"
"8112","MG"
"8113","CL"
"8114","CL"
"8115","ZN"
"8116","CL"
"8117","CL"
"8118","MG"
"8119","CL"
"8120","ZN"
"8121","CL"
"8122","CA"
"8123","ZN"
"8124","CA"
"8125","CA"
"8126","CL"
"8127","MG"
"8128","MG"
"8129","MG"
"8130","CL"
"8131","CL"
"8132","CL"
"8133","MG"
"8134","CL"
"8135","CL"
"8136","CL"
"8137","CL"
"8138","MG"
"8139","CL"
"8140","CL"
"8141","CA"
"8142","MG"
"8143","MG"
"8144","ZN"
"8145","CL"
"8146","CL"
"8147","ZN"
"8148","MN"
"8149","CA"
"8150","CL"
"8151","ZN"
"8152","nan"
"8153","CL"
"8154","CL"
"8155","CL"
"8156","ZN"
"8157","ZN"
"8158","MN"
"8159","ZN"
"8160","MG"
"8161","CL"
"8162","CL"
"8163","nan"
"8164","ZN"
"8165","nan"
"8166","MG"
"8167","nan"
"8168","ZN"
"8169","CA"
"8170","CL"
"8171","CL"
"8172","CA"
"8173","CL"
"8174","MG"
"8175","MG"
"8176","CA"
"8177","CL"
"8178","CL"
"8179","CL"
"8180","CL"
"8181","ZN"
"8182","CA"
"8183","CA"
"8184","ZN"
"8185","CA"
"8186","ZN"
"8187","nan"
"8188","CL"
"8189","CL"
"8190","CA"
"8191","MG"
"8192","CA"
"8193","CL"
"8194","CL"
"8195","CL"
"8196","CA"
"8197","ZN"
"8198","CA"
"8199","ZN"
"8200","CL"
"8201","CL"
"8202","CA"
"8203","MG"
"8204","CA"
"8205","MN"
"8206","MN"
"8207","MG"
"8208","CL"
"8209","ZN"
"8210","CA"
"8211","CA"
"8212","CL"
"8213","IOD"
"8214","MN"
"8215","CL"
"8216","ZN"
"8217","CL"
"8218","ZN"
"8219","CA"
"8220","CA"
"8221","CA"
"8222","CL"
"8223","MG"
"8224","nan"
"8225","CA"
"8226","CL"
"8227","CA"
"8228","CA"
"8229","CL"
"8230","CA"
"8231","IOD"
"8232","MG"
"8233","CA"
"8234","ZN"
"8235","MG"
"8236","CL"
"8237","CL"
"8238","CA"
"8239","CA"
"8240","CA"
"8241","CL"
"8242","CL"
"8243","ZN"
"8244","K"
"8245","CA"
"8246","ZN"
"8247","CL"
"8248","CL"
"8249","CL"
"8250","ZN"
"8251","ZN"
"8252","CL"
"8253","CA"
"8254","CL"
"8255","ZN"
"8256","CA"
"8257","CL"
"8258","BR"
"8259","ZN"
"8260","CL"
"8261","ZN"
"8262","CL"
"8263","CL"
"8264","CL"
"8265","ZN"
"8266","MG"
"8267","ZN"
"8268","CL"
"8269","ZN"
"8270","CL"
"8271","CA"
"8272","CL"
"8273","CL"
"8274","CA"
"8275","ZN"
"8276","SF4"
"8277","MG"
"8278","CL"
"8279","CA"
"8280","CA"
"8281","MG"
"8282","CL"
"8283","CA"
"8284","CA"
"8285","ZN"
"8286","MG"
"8287","CA"
"8288","MG"
"8289","CL"
"8290","ZN"
"8291","CL"
"8292","CA"
"8293","CA"
"8294","MG"
"8295","CL"
"8296","ZN"
"8297","CL"
"8298","nan"
"8299","CL"
"8300","CA"
"8301","CA"
"8302","ZN"
"8303","MG"
"8304","nan"
"8305","CA"
"8306","CL"
"8307","CL"
"8308","CL"
"8309","CL"
"8310","MG"
"8311","MG"
"8312","CL"
"8313","CL"
"8314","CA"
"8315","CA"
"8316","MG"
"8317","MG"
"8318","CL"
"8319","MG"
"8320","CL"
"8321","MG"
"8322","CL"
"8323","ZN"
"8324","CL"
"8325","CL"
"8326","ZN"
"8327","CL"
"8328","CA"
"8329","MG"
"8330","CL"
"8331","ZN"
"8332","CL"
"8333","CL"
"8334","MG"
"8335","nan"
"8336","nan"
"8337","CL"
"8338","nan"
"8339","MG"
"8340","CL"
"8341","CL"
"8342","CL"
"8343","CL"
"8344","CL"
"8345","CL"
"8346","CL"
"8347","ZN"
"8348","CL"
"8349","CA"
"8350","ZN"
"8351","ZN"
"8352","nan"
"8353","CA"
"8354","CA"
"8355","CL"
"8356","MG"
"8357","CL"
"8358","CL"
"8359","CA"
"8360","CA"
"8361","MG"
"8362","CL"
"8363","CL"
"8364","CA"
"8365","CL"
"8366","CA"
"8367","CL"
"8368","IOD"
"8369","CA"
"8370","nan"
"8371","MG"
"8372","ZN"
"8373","MG"
"8374","CL"
"8375","CL"
"8376","CL"
"8377","ZN"
"8378","nan"
"8379","CA"
"8380","nan"
"8381","CA"
"8382","CA"
"8383","CA"
"8384","CA"
"8385","CA"
"8386","ZN"
"8387","CL"
"8388","CL"
"8389","ZN"
"8390","MG"
"8391","CL"
"8392","CL"
"8393","CL"
"8394","MG"
"8395","HEM"
"8396","CA"
"8397","MG"
"8398","MG"
"8399","CL"
"8400","CL"
"8401","CL"
"8402","ZN"
"8403","CA"
"8404","CL"
"8405","CL"
"8406","CL"
"8407","MG"
"8408","CL"
"8409","MG"
"8410","ZN"
"8411","ZN"
"8412","ZN"
"8413","MG"
"8414","MG"
"8415","CL"
"8416","CL"
"8417","CA"
"8418","ZN"
"8419","ZN"
"8420","CL"
"8421","CL"
"8422","CL"
"8423","CA"
"8424","CA"
"8425","MG"
"8426","MG"
"8427","nan"
"8428","ZN"
"8429","CA"
"8430","MG"
"8431","nan"
"8432","MG"
"8433","ZN"
"8434","CA"
"8435","CL"
"8436","CL"
"8437","MG"
"8438","SF4"
"8439","SF4"
"8440","CL"
"8441","CA"
"8442","ZN"
"8443","CA"
"8444","CA"
"8445","CL"
"8446","CA"
"8447","CL"
"8448","CA"
"8449","CA"
"8450","CL"
"8451","ZN"
"8452","CL"
"8453","CL"
"8454","CL"
"8455","CL"
"8456","CL"
"8457","CL"
"8458","nan"
"8459","MG"
"8460","CL"
"8461","CL"
"8462","ZN"
"8463","CL"
"8464","CA"
"8465","CL"
"8466","CL"
"8467","CL"
"8468","CL"
"8469","ZN"
"8470","CA"
"8471","CL"
"8472","CL"
"8473","CL"
"8474","MG"
"8475","MG"
"8476","MG"
"8477","CL"
"8478","MG"
"8479","CL"
"8480","CA"
"8481","CA"
"8482","CL"
"8483","CL"
"8484","CA"
"8485","MG"
"8486","CL"
"8487","CL"
"8488","CL"
"8489","CL"
"8490","CA"
"8491","CA"
"8492","nan"
"8493","CA"
"8494","ZN"
"8495","MG"
"8496","CA"
"8497","MG"
"8498","CL"
"8499","CA"
"8500","CA"
"8501","MG"
"8502","CL"
"8503","CL"
"8504","CA"
"8505","MG"
"8506","ZN"
"8507","nan"
"8508","nan"
"8509","CL"
"8510","CL"
"8511","CL"
"8512","CL"
"8513","CA"
"8514","CA"
"8515","ZN"
"8516","MG"
"8517","ZN"
"8518","CL"
"8519","CL"
"8520","CL"
"8521","MG"
"8522","CA"
"8523","CA"
"8524","CL"
"8525","MG"
"8526","CL"
"8527","nan"
"8528","nan"
"8529","CA"
"8530","CL"
"8531","CL"
"8532","ZN"
"8533","ZN"
"8534","ZN"
"8535","CL"
"8536","CL"
"8537","CA"
"8538","MG"
"8539","ZN"
"8540","CA"
"8541","MG"
"8542","CL"
"8543","nan"
"8544","CL"
"8545","ZN"
"8546","ZN"
"8547","CA"
"8548","CA"
"8549","CL"
"8550","nan"
"8551","ZN"
"8552","ZN"
"8553","CL"
"8554","CA"
"8555","CL"
"8556","CA"
"8557","nan"
"8558","CL"
"8559","MG"
"8560","MG"
"8561","MG"
"8562","CA"
"8563","CA"
"8564","CA"
"8565","CA"
"8566","CA"
"8567","CA"
"8568","CL"
"8569","ZN"
"8570","nan"
"8571","SF4"
"8572","MG"
"8573","MG"
"8574","MG"
"8575","ZN"
"8576","MG"
"8577","CL"
"8578","CL"
"8579","CL"
"8580","ZN"
"8581","MG"
"8582","MG"
"8583","CL"
"8584","CL"
"8585","CL"
"8586","CL"
"8587","CL"
"8588","K"
"8589","CL"
"8590","CL"
"8591","CL"
"8592","CL"
"8593","CA"
