"","res_name_group"
"5771","CL"
"5772","NAG_NDG_A2G_NGA_MAG"
"5773","MG"
"5774","CL"
"5775","CL"
"5776","CA"
"5777","MG"
"5778","MG"
"5779","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"5780","CA"
"5781","CA"
"5782","CL"
"5783","CL"
"5784","CA"
"5785","CA"
"5786","CA"
"5787","CA"
"5788","CA"
"5789","CA"
"5790","CA"
"5791","MN"
"5792","ZN"
"5793","ZN"
"5794","CL"
"5795","CL"
"5796","MG"
"5797","CL"
"5798","CA"
"5799","CA"
"5800","CA"
"5801","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"5802","ZN"
"5803","MG"
"5804","ZN"
"5805","ZN"
"5806","CA"
"5807","MG"
"5808","CA"
"5809","CA"
"5810","CL"
"5811","CA"
"5812","CA"
"5813","MG"
"5814","CA"
"5815","CA"
"5816","CA"
"5817","ZN"
"5818","MG"
"5819","ZN"
"5820","CL"
"5821","CA"
"5822","ZN"
"5823","CL"
"5824","CL"
"5825","CL"
"5826","CA"
"5827","CL"
"5828","CL"
"5829","CA"
"5830","CL"
"5831","EDO_BME_ETA"
"5832","EDO_BME_ETA"
"5833","NAG_NDG_A2G_NGA_MAG"
"5834","NAG_NDG_A2G_NGA_MAG"
"5835","ZN"
"5836","CL"
"5837","CA"
"5838","CA"
"5839","CL"
"5840","CL"
"5841","CL"
"5842","ZN"
"5843","MN"
"5844","EDO_BME_ETA"
"5845","CL"
"5846","nan"
"5847","CL"
"5848","MG"
"5849","nan"
"5850","CL"
"5851","MN"
"5852","CA"
"5853","CL"
"5854","CL"
"5855","MG"
"5856","CL"
"5857","MG"
"5858","MG"
"5859","MG"
"5860","CA"
"5861","MG"
"5862","CA"
"5863","CA"
"5864","ZN"
"5865","FES"
"5866","CL"
"5867","CL"
"5868","MG"
"5869","CA"
"5870","MG"
"5871","MG"
"5872","MN"
"5873","CL"
"5874","nan"
"5875","MN"
"5876","CL"
"5877","ZN"
"5878","nan"
"5879","nan"
"5880","MG"
"5881","CL"
"5882","MG"
"5883","CL"
"5884","ZN"
"5885","CA"
"5886","ZN"
"5887","CL"
"5888","MN"
"5889","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"5890","CL"
"5891","MG"
"5892","CA"
"5893","CL"
"5894","CA"
"5895","ZN"
"5896","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"5897","ZN"
"5898","MG"
"5899","nan"
"5900","MG"
"5901","CL"
"5902","MN"
"5903","ZN"
"5904","HEM"
"5905","CL"
"5906","MN"
"5907","CA"
"5908","MG"
"5909","CL"
"5910","MG"
"5911","MG"
"5912","MG"
"5913","CL"
"5914","CA"
"5915","nan"
"5916","CA"
"5917","MG"
"5918","CL"
"5919","nan"
"5920","ZN"
"5921","CL"
"5922","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"5923","CA"
"5924","CL"
"5925","CL"
"5926","CL"
"5927","CA"
"5928","CA"
"5929","MG"
"5930","CL"
"5931","CL"
"5932","CL"
"5933","CL"
"5934","MG"
"5935","CA"
"5936","nan"
"5937","MN"
"5938","ZN"
"5939","CL"
"5940","HEM"
"5941","CA"
"5942","MG"
"5943","MG"
"5944","CA"
"5945","CL"
"5946","MG"
"5947","EDO_BME_ETA"
"5948","SF4_F3S"
"5949","CL"
"5950","ZN"
"5951","MG"
"5952","MG"
"5953","nan"
"5954","CL"
"5955","MG"
"5956","CL"
"5957","MG"
"5958","MG"
"5959","MG"
"5960","CL"
"5961","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"5962","ZN"
"5963","CL"
"5964","CA"
"5965","CL"
"5966","CA"
"5967","CL"
"5968","ZN"
"5969","MG"
"5970","CA"
"5971","MG"
"5972","MG"
"5973","ZN"
"5974","CA"
"5975","MG"
"5976","MG"
"5977","CL"
"5978","CL"
"5979","ZN"
"5980","CL"
"5981","HEM"
"5982","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"5983","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"5984","ZN"
"5985","CA"
"5986","CL"
"5987","ZN"
"5988","CA"
"5989","CA"
"5990","CA"
"5991","CA"
"5992","nan"
"5993","CL"
"5994","MG"
"5995","ZN"
"5996","CL"
"5997","MG"
"5998","MG"
"5999","EDO_BME_ETA"
"6000","CL"
"6001","nan"
"6002","MG"
"6003","ZN"
"6004","CL"
"6005","CL"
"6006","ZN"
"6007","ZN"
"6008","CL"
"6009","ZN"
"6010","CL"
"6011","MG"
"6012","CA"
"6013","MN"
"6014","CL"
"6015","CL"
"6016","CL"
"6017","CL"
"6018","CL"
"6019","CL"
"6020","MG"
"6021","MG"
"6022","MG"
"6023","CA"
"6024","CA"
"6025","CA"
"6026","CL"
"6027","CL"
"6028","CL"
"6029","CA"
"6030","CA"
"6031","nan"
"6032","ZN"
"6033","CL"
"6034","MG"
"6035","CL"
"6036","CL"
"6037","ZN"
"6038","CL"
"6039","MG"
"6040","CL"
"6041","MG"
"6042","CA"
"6043","MG"
"6044","CL"
"6045","ZN"
"6046","ZN"
"6047","MG"
"6048","MG"
"6049","CL"
"6050","CL"
"6051","CA"
"6052","CL"
"6053","CA"
"6054","EDO_BME_ETA"
"6055","CA"
"6056","MG"
"6057","nan"
"6058","CL"
"6059","CA"
"6060","ZN"
"6061","ZN"
"6062","MN"
"6063","CL"
"6064","CA"
"6065","CA"
"6066","CA"
"6067","EDO_BME_ETA"
"6068","CA"
"6069","MG"
"6070","MG"
"6071","MN"
"6072","MG"
"6073","CL"
"6074","CL"
"6075","CA"
"6076","CA"
"6077","ZN"
"6078","ZN"
"6079","ZN"
"6080","ZN"
"6081","CA"
"6082","ZN"
"6083","CL"
"6084","CL"
"6085","DHT_TES_STR_ASD"
"6086","CL"
"6087","MN"
"6088","MG"
"6089","CA"
"6090","CA"
"6091","CL"
"6092","MG"
"6093","ZN"
"6094","MG"
"6095","CL"
"6096","ZN"
"6097","CA"
"6098","CA"
"6099","nan"
"6100","CA"
"6101","EDO_BME_ETA"
"6102","MG"
"6103","MG"
"6104","CL"
"6105","MG"
"6106","CA"
"6107","CA"
"6108","CL"
"6109","MG"
"6110","CA"
"6111","CA"
"6112","CL"
"6113","CA"
"6114","CA"
"6115","CL"
"6116","MG"
"6117","ZN"
"6118","CA"
"6119","CA"
"6120","NAG_NDG_A2G_NGA_MAG"
"6121","CA"
"6122","ZN"
"6123","MG"
"6124","CL"
"6125","NAG_NDG_A2G_NGA_MAG"
"6126","MG"
"6127","CA"
"6128","CL"
"6129","MG"
"6130","CL"
"6131","CL"
"6132","CL"
"6133","CA"
"6134","ZN"
"6135","CL"
"6136","CL"
"6137","ZN"
"6138","CL"
"6139","ZN"
"6140","nan"
"6141","CL"
"6142","ZN"
"6143","CL"
"6144","CL"
"6145","nan"
"6146","NAG_NDG_A2G_NGA_MAG"
"6147","MG"
"6148","CL"
"6149","MG"
"6150","MG"
"6151","ZN"
"6152","CL"
"6153","CL"
"6154","CL"
"6155","CL"
"6156","MN"
"6157","CA"
"6158","nan"
"6159","CL"
"6160","CL"
"6161","CL"
"6162","CL"
"6163","MN"
"6164","MG"
"6165","MG"
"6166","MG"
"6167","MG"
"6168","MG"
"6169","ZN"
"6170","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6171","CL"
"6172","CA"
"6173","MG"
"6174","MN"
"6175","nan"
"6176","CL"
"6177","CL"
"6178","CL"
"6179","CA"
"6180","CL"
"6181","CA"
"6182","CA"
"6183","CA"
"6184","CL"
"6185","ZN"
"6186","ZN"
"6187","NAG_NDG_A2G_NGA_MAG"
"6188","MN"
"6189","CA"
"6190","CA"
"6191","CA"
"6192","nan"
"6193","ZN"
"6194","CL"
"6195","CL"
"6196","MG"
"6197","ZN"
"6198","MG"
"6199","MG"
"6200","CL"
"6201","CL"
"6202","ZN"
"6203","MG"
"6204","CL"
"6205","ZN"
"6206","MG"
"6207","MG"
"6208","CL"
"6209","CA"
"6210","CL"
"6211","ZN"
"6212","MN"
"6213","MG"
"6214","CA"
"6215","nan"
"6216","CL"
"6217","MG"
"6218","MG"
"6219","CL"
"6220","HEM"
"6221","nan"
"6222","CL"
"6223","CL"
"6224","CL"
"6225","MG"
"6226","MG"
"6227","MG"
"6228","CL"
"6229","ZN"
"6230","MN"
"6231","MG"
"6232","CA"
"6233","MG"
"6234","MG"
"6235","CA"
"6236","ZN"
"6237","CL"
"6238","CA"
"6239","NAG_NDG_A2G_NGA_MAG"
"6240","ZN"
"6241","ZN"
"6242","ZN"
"6243","MG"
"6244","CA"
"6245","MG"
"6246","MG"
"6247","MG"
"6248","MG"
"6249","CL"
"6250","ZN"
"6251","ZN"
"6252","CL"
"6253","ZN"
"6254","CA"
"6255","MG"
"6256","CA"
"6257","CA"
"6258","MG"
"6259","nan"
"6260","MG"
"6261","MG"
"6262","CL"
"6263","nan"
"6264","nan"
"6265","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6266","nan"
"6267","nan"
"6268","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6269","CL"
"6270","MG"
"6271","HEM"
"6272","CA"
"6273","ZN"
"6274","CL"
"6275","CA"
"6276","CL"
"6277","CA"
"6278","CL"
"6279","MG"
"6280","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6281","CL"
"6282","CL"
"6283","ZN"
"6284","CA"
"6285","MG"
"6286","MG"
"6287","nan"
"6288","nan"
"6289","ZN"
"6290","CL"
"6291","CL"
"6292","ZN"
"6293","CL"
"6294","nan"
"6295","CL"
"6296","MG"
"6297","MG"
"6298","CL"
"6299","ZN"
"6300","CA"
"6301","CA"
"6302","CL"
"6303","CA"
"6304","CA"
"6305","CL"
"6306","MG"
"6307","HEM"
"6308","CL"
"6309","CA"
"6310","CL"
"6311","CL"
"6312","CL"
"6313","ZN"
"6314","ZN"
"6315","CL"
"6316","CL"
"6317","CA"
"6318","MG"
"6319","MG"
"6320","CL"
"6321","MG"
"6322","MG"
"6323","NAG_NDG_A2G_NGA_MAG"
"6324","CL"
"6325","PLP_PMP_PLR"
"6326","PLP_PMP_PLR"
"6327","nan"
"6328","CA"
"6329","nan"
"6330","CL"
"6331","CL"
"6332","ZN"
"6333","nan"
"6334","MG"
"6335","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6336","CL"
"6337","CA"
"6338","CA"
"6339","CL"
"6340","CL"
"6341","CA"
"6342","ZN"
"6343","CA"
"6344","CL"
"6345","MG"
"6346","CL"
"6347","ZN"
"6348","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6349","MG"
"6350","MG"
"6351","CL"
"6352","CA"
"6353","CL"
"6354","CA"
"6355","CA"
"6356","CL"
"6357","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6358","ZN"
"6359","CA"
"6360","CL"
"6361","MG"
"6362","CA"
"6363","CL"
"6364","MG"
"6365","CA"
"6366","MG"
"6367","nan"
"6368","CA"
"6369","CA"
"6370","CA"
"6371","CL"
"6372","MG"
"6373","MN"
"6374","CA"
"6375","CL"
"6376","CL"
"6377","CA"
"6378","CA"
"6379","CL"
"6380","CA"
"6381","CL"
"6382","CL"
"6383","CA"
"6384","MN"
"6385","MG"
"6386","ZN"
"6387","CL"
"6388","MG"
"6389","MG"
"6390","MG"
"6391","MG"
"6392","MG"
"6393","CL"
"6394","CL"
"6395","CL"
"6396","CL"
"6397","CL"
"6398","CA"
"6399","MG"
"6400","CL"
"6401","CL"
"6402","CL"
"6403","ZN"
"6404","CL"
"6405","CL"
"6406","EDO_BME_ETA"
"6407","MG"
"6408","CL"
"6409","nan"
"6410","CA"
"6411","MG"
"6412","MG"
"6413","ZN"
"6414","nan"
"6415","CA"
"6416","CA"
"6417","MN"
"6418","ZN"
"6419","CA"
"6420","CA"
"6421","ZN"
"6422","CA"
"6423","ZN"
"6424","CL"
"6425","CL"
"6426","CL"
"6427","MG"
"6428","CL"
"6429","CL"
"6430","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6431","CL"
"6432","CL"
"6433","CA"
"6434","MG"
"6435","CL"
"6436","MG"
"6437","CA"
"6438","CL"
"6439","CA"
"6440","CL"
"6441","CL"
"6442","ZN"
"6443","CA"
"6444","CA"
"6445","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"6446","CA"
"6447","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6448","CL"
"6449","CL"
"6450","MG"
"6451","CL"
"6452","CL"
"6453","CL"
"6454","ZN"
"6455","MG"
"6456","CL"
"6457","CA"
"6458","MG"
"6459","CA"
"6460","CL"
"6461","CL"
"6462","ZN"
"6463","CA"
"6464","MG"
"6465","CL"
"6466","CL"
"6467","EDO_BME_ETA"
"6468","ZN"
"6469","ZN"
"6470","CA"
"6471","CA"
"6472","CL"
"6473","MG"
"6474","CL"
"6475","CL"
"6476","CL"
"6477","ZN"
"6478","CL"
"6479","CA"
"6480","CL"
"6481","CA"
"6482","nan"
"6483","MN"
"6484","CL"
"6485","CL"
"6486","nan"
"6487","CL"
"6488","CL"
"6489","MG"
"6490","CL"
"6491","MG"
"6492","CL"
"6493","CL"
"6494","EDO_BME_ETA"
"6495","ZN"
"6496","ZN"
"6497","ZN"
"6498","CL"
"6499","CL"
"6500","ZN"
"6501","CL"
"6502","ZN"
"6503","MG"
"6504","nan"
"6505","ZN"
"6506","MG"
"6507","CA"
"6508","CA"
"6509","MG"
"6510","MG"
"6511","MG"
"6512","CL"
"6513","CL"
"6514","MG"
"6515","MN"
"6516","CL"
"6517","ZN"
"6518","CL"
"6519","MG"
"6520","MG"
"6521","CL"
"6522","MG"
"6523","ZN"
"6524","CA"
"6525","CA"
"6526","CA"
"6527","CA"
"6528","CL"
"6529","CA"
"6530","MG"
"6531","CA"
"6532","CL"
"6533","ZN"
"6534","CL"
"6535","CL"
"6536","MG"
"6537","ZN"
"6538","ZN"
"6539","nan"
"6540","MG"
"6541","SF4_F3S"
"6542","CA"
"6543","CA"
"6544","nan"
"6545","MG"
"6546","ZN"
"6547","CL"
"6548","CA"
"6549","nan"
"6550","CL"
"6551","CL"
"6552","CL"
"6553","CL"
"6554","MG"
"6555","CA"
"6556","ZN"
"6557","NAG_NDG_A2G_NGA_MAG"
"6558","nan"
"6559","NAG_NDG_A2G_NGA_MAG"
"6560","CA"
"6561","CL"
"6562","CA"
"6563","CL"
"6564","CL"
"6565","MG"
"6566","CA"
"6567","nan"
"6568","CA"
"6569","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6570","CL"
"6571","MG"
"6572","MG"
"6573","CL"
"6574","MG"
"6575","CA"
"6576","MG"
"6577","CL"
"6578","MG"
"6579","MG"
"6580","ZN"
"6581","MG"
"6582","ZN"
"6583","CL"
"6584","MG"
"6585","MG"
"6586","CL"
"6587","MG"
"6588","CA"
"6589","CL"
"6590","MG"
"6591","MG"
"6592","CA"
"6593","nan"
"6594","MG"
"6595","nan"
"6596","ZN"
"6597","CL"
"6598","ZN"
"6599","CA"
"6600","MG"
"6601","CA"
"6602","CA"
"6603","MG"
"6604","MG"
"6605","nan"
"6606","ZN"
"6607","CL"
"6608","SF4_F3S"
"6609","MG"
"6610","MG"
"6611","ZN"
"6612","CL"
"6613","ZN"
"6614","CL"
"6615","nan"
"6616","CA"
"6617","NAG_NDG_A2G_NGA_MAG"
"6618","CA"
"6619","CL"
"6620","CL"
"6621","MG"
"6622","CL"
"6623","CA"
"6624","CL"
"6625","CL"
"6626","MG"
"6627","CL"
"6628","CL"
"6629","CL"
"6630","CL"
"6631","ZN"
"6632","MN"
"6633","CA"
"6634","CL"
"6635","CA"
"6636","MG"
"6637","CA"
"6638","ZN"
"6639","nan"
"6640","CL"
"6641","CA"
"6642","CL"
"6643","CL"
"6644","CL"
"6645","nan"
"6646","ZN"
"6647","CL"
"6648","ZN"
"6649","CL"
"6650","ZN"
"6651","CL"
"6652","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6653","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6654","nan"
"6655","ZN"
"6656","MG"
"6657","CA"
"6658","ZN"
"6659","CA"
"6660","CA"
"6661","MN"
"6662","MG"
"6663","CA"
"6664","ZN"
"6665","NAG_NDG_A2G_NGA_MAG"
"6666","nan"
"6667","nan"
"6668","CA"
"6669","CL"
"6670","nan"
"6671","CA"
"6672","CL"
"6673","MG"
"6674","CA"
"6675","CA"
"6676","MG"
"6677","MG"
"6678","MG"
"6679","ZN"
"6680","MG"
"6681","CL"
"6682","CA"
"6683","CL"
"6684","nan"
"6685","MG"
"6686","ZN"
"6687","ZN"
"6688","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6689","CA"
"6690","MG"
"6691","MG"
"6692","nan"
"6693","CL"
"6694","CL"
"6695","CL"
"6696","MG"
"6697","CA"
"6698","ZN"
"6699","ZN"
"6700","MG"
"6701","CA"
"6702","CL"
"6703","ZN"
"6704","CL"
"6705","CL"
"6706","ZN"
"6707","CL"
"6708","MG"
"6709","MG"
"6710","CA"
"6711","MG"
"6712","CA"
"6713","MN"
"6714","CA"
"6715","ZN"
"6716","CA"
"6717","CA"
"6718","CA"
"6719","CA"
"6720","MN"
"6721","CL"
"6722","CL"
"6723","CL"
"6724","CA"
"6725","CA"
"6726","CL"
"6727","MG"
"6728","MG"
"6729","CL"
"6730","CL"
"6731","CL"
"6732","CA"
"6733","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6734","CA"
"6735","CL"
"6736","CL"
"6737","CL"
"6738","CL"
"6739","CL"
"6740","CL"
"6741","CA"
"6742","nan"
"6743","ZN"
"6744","MG"
"6745","EDO_BME_ETA"
"6746","CL"
"6747","CL"
"6748","CL"
"6749","NAG_NDG_A2G_NGA_MAG"
"6750","CL"
"6751","nan"
"6752","CL"
"6753","CL"
"6754","MG"
"6755","CA"
"6756","CL"
"6757","MG"
"6758","MG"
"6759","MG"
"6760","CA"
"6761","MG"
"6762","MG"
"6763","MG"
"6764","CL"
"6765","MG"
"6766","ZN"
"6767","ZN"
"6768","nan"
"6769","ZN"
"6770","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"6771","ZN"
"6772","MN"
"6773","MG"
"6774","ZN"
"6775","MG"
"6776","MG"
"6777","CA"
"6778","CA"
"6779","MG"
"6780","nan"
"6781","MG"
"6782","CL"
"6783","nan"
"6784","CL"
"6785","CA"
"6786","CA"
"6787","CA"
"6788","MG"
"6789","ZN"
"6790","MG"
"6791","MG"
"6792","MG"
"6793","CL"
"6794","MN"
"6795","MG"
"6796","nan"
"6797","CA"
"6798","CL"
"6799","nan"
"6800","CA"
"6801","CL"
"6802","CL"
"6803","MN"
"6804","ZN"
"6805","MG"
"6806","CL"
"6807","CA"
"6808","CL"
"6809","CA"
"6810","CA"
"6811","CA"
"6812","CA"
"6813","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6814","CL"
"6815","CL"
"6816","CL"
"6817","CL"
"6818","CA"
"6819","CA"
"6820","CL"
"6821","MG"
"6822","MG"
"6823","EDO_BME_ETA"
"6824","CL"
"6825","MG"
"6826","CA"
"6827","nan"
"6828","CA"
"6829","MG"
"6830","CL"
"6831","nan"
"6832","CA"
"6833","MG"
"6834","CA"
"6835","CL"
"6836","CA"
"6837","HEM"
"6838","MG"
"6839","CL"
"6840","CL"
"6841","ZN"
"6842","CL"
"6843","CL"
"6844","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6845","ZN"
"6846","nan"
"6847","CL"
"6848","ZN"
"6849","CA"
"6850","nan"
"6851","CA"
"6852","ZN"
"6853","CA"
"6854","ZN"
"6855","MG"
"6856","CA"
"6857","ZN"
"6858","CA"
"6859","CL"
"6860","MN"
"6861","CA"
"6862","CL"
"6863","MG"
"6864","CL"
"6865","MG"
"6866","ZN"
"6867","CA"
"6868","CL"
"6869","ZN"
"6870","CA"
"6871","nan"
"6872","MG"
"6873","MG"
"6874","ZN"
"6875","MG"
"6876","nan"
"6877","ZN"
"6878","MG"
"6879","CA"
"6880","ZN"
"6881","CL"
"6882","CL"
"6883","MG"
"6884","CA"
"6885","CA"
"6886","MG"
"6887","CA"
"6888","CL"
"6889","MG"
"6890","MG"
"6891","MG"
"6892","MG"
"6893","MG"
"6894","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6895","EDO_BME_ETA"
"6896","CA"
"6897","CA"
"6898","CL"
"6899","CL"
"6900","ZN"
"6901","ZN"
"6902","MG"
"6903","ZN"
"6904","CA"
"6905","MG"
"6906","CL"
"6907","CL"
"6908","CA"
"6909","CL"
"6910","MN"
"6911","CL"
"6912","CL"
"6913","CL"
"6914","CL"
"6915","MG"
"6916","MG"
"6917","ZN"
"6918","CL"
"6919","CL"
"6920","CL"
"6921","HEM"
"6922","NAG_NDG_A2G_NGA_MAG"
"6923","CL"
"6924","CL"
"6925","CL"
"6926","CL"
"6927","CL"
"6928","MG"
"6929","MG"
"6930","MG"
"6931","MG"
"6932","MG"
"6933","CA"
"6934","MG"
"6935","CL"
"6936","MN"
"6937","CL"
"6938","ZN"
"6939","HEM"
"6940","CA"
"6941","CL"
"6942","CL"
"6943","CL"
"6944","CL"
"6945","CL"
"6946","CL"
"6947","NAG_NDG_A2G_NGA_MAG"
"6948","MG"
"6949","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6950","nan"
"6951","nan"
"6952","ZN"
"6953","CL"
"6954","MG"
"6955","CL"
"6956","CA"
"6957","CL"
"6958","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"6959","MG"
"6960","CL"
"6961","CA"
"6962","CL"
"6963","CA"
"6964","CA"
"6965","CL"
"6966","CL"
"6967","CA"
"6968","CA"
"6969","CL"
"6970","MG"
"6971","CL"
"6972","CL"
"6973","MG"
"6974","CL"
"6975","ZN"
"6976","nan"
"6977","MG"
"6978","CA"
"6979","CA"
"6980","CL"
"6981","CA"
"6982","nan"
"6983","nan"
"6984","nan"
"6985","CL"
"6986","CL"
"6987","CL"
"6988","CA"
"6989","CA"
"6990","CL"
"6991","ZN"
"6992","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"6993","CL"
"6994","CA"
"6995","CL"
"6996","ZN"
"6997","CL"
"6998","CD"
"6999","CA"
"7000","EDO_BME_ETA"
"7001","CL"
"7002","nan"
"7003","MG"
"7004","CA"
"7005","CA"
"7006","nan"
"7007","nan"
"7008","CL"
"7009","CL"
"7010","CA"
"7011","CL"
"7012","EDO_BME_ETA"
"7013","CL"
"7014","MN"
"7015","CA"
"7016","MG"
"7017","CA"
"7018","MG"
"7019","CA"
"7020","CA"
"7021","nan"
"7022","nan"
"7023","nan"
"7024","ZN"
"7025","MG"
"7026","CL"
"7027","CL"
"7028","MG"
"7029","CA"
"7030","MG"
"7031","CL"
"7032","nan"
"7033","CL"
"7034","MG"
"7035","CL"
"7036","MG"
"7037","CA"
"7038","CL"
"7039","MG"
"7040","CL"
"7041","ZN"
"7042","CL"
"7043","CL"
"7044","CL"
"7045","CA"
"7046","CL"
"7047","CL"
"7048","MG"
"7049","CA"
"7050","CL"
"7051","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"7052","nan"
"7053","CL"
"7054","K"
"7055","ZN"
"7056","MG"
"7057","MN"
"7058","MN"
"7059","CL"
"7060","CL"
"7061","CL"
"7062","CL"
"7063","CL"
"7064","MG"
"7065","MG"
"7066","CL"
"7067","CA"
"7068","CA"
"7069","CL"
"7070","CL"
"7071","MG"
"7072","ZN"
"7073","MG"
"7074","CL"
"7075","CL"
"7076","ZN"
"7077","SF4_F3S"
"7078","MN"
"7079","MN"
"7080","CL"
"7081","EDO_BME_ETA"
"7082","HEM"
"7083","CA"
"7084","CA"
"7085","MG"
"7086","CA"
"7087","ZN"
"7088","CL"
"7089","nan"
"7090","MG"
"7091","MG"
"7092","CL"
"7093","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"7094","CA"
"7095","CL"
"7096","CL"
"7097","MG"
"7098","CL"
"7099","CA"
"7100","CA"
"7101","MG"
"7102","MG"
"7103","CA"
"7104","CL"
"7105","nan"
"7106","ZN"
"7107","nan"
"7108","CA"
"7109","ZN"
"7110","MG"
"7111","MG"
"7112","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"7113","CA"
"7114","CL"
"7115","nan"
"7116","CL"
"7117","CA"
"7118","MG"
"7119","MG"
"7120","ZN"
"7121","MG"
"7122","ZN"
"7123","ZN"
"7124","ZN"
"7125","ZN"
"7126","MG"
"7127","CL"
"7128","MG"
"7129","CL"
"7130","ZN"
"7131","ZN"
"7132","CA"
"7133","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"7134","nan"
"7135","MG"
"7136","MG"
"7137","MN"
"7138","MG"
"7139","CL"
"7140","CL"
"7141","CL"
"7142","CL"
"7143","HEM"
"7144","MG"
"7145","CL"
"7146","nan"
"7147","nan"
"7148","nan"
"7149","MG"
"7150","CA"
"7151","CA"
"7152","ZN"
"7153","ZN"
"7154","MG"
"7155","CA"
"7156","CL"
"7157","CA"
"7158","ZN"
"7159","CA"
"7160","MG"
"7161","nan"
"7162","MG"
"7163","CL"
"7164","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"7165","CA"
"7166","MG"
"7167","CL"
"7168","MG"
"7169","CL"
"7170","EDO_BME_ETA"
"7171","CL"
"7172","MG"
"7173","CL"
"7174","MG"
"7175","MG"
"7176","MG"
"7177","ZN"
"7178","CL"
"7179","MG"
"7180","CA"
"7181","MG"
"7182","CA"
"7183","MG"
"7184","CA"
"7185","CA"
"7186","MG"
"7187","MG"
"7188","CL"
"7189","MG"
"7190","MG"
"7191","MG"
"7192","MG"
"7193","MG"
"7194","CL"
"7195","CL"
"7196","CL"
"7197","EDO_BME_ETA"
"7198","ZN"
"7199","CL"
"7200","CA"
"7201","nan"
"7202","CL"
"7203","CL"
"7204","CA"
"7205","CA"
"7206","CL"
"7207","ZN"
"7208","ZN"
"7209","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"7210","ZN"
"7211","CA"
"7212","CL"
"7213","CL"
"7214","nan"
"7215","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"7216","CL"
"7217","MG"
"7218","CA"
"7219","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"7220","MG"
"7221","MG"
"7222","CA"
"7223","HEM"
"7224","nan"
"7225","ZN"
"7226","ZN"
"7227","ZN"
"7228","MG"
"7229","HEM"
"7230","ZN"
"7231","MG"
"7232","MN"
"7233","CL"
"7234","CL"
"7235","MG"
"7236","CL"
"7237","CL"
"7238","CL"
"7239","nan"
"7240","MG"
"7241","CA"
"7242","CA"
"7243","nan"
"7244","ZN"
"7245","MN"
